This file is generated by FLYCHK for rate coefficients at Ne=1[#/cm3] on 12/7/2010. 
Two-electron collisional excitation factor = 0.005  on 12/7/2010. 
This factor is likely to change with more understanding of the two-electron processes. 
Please check http://www-amdis.iaea.org/FLYCHK for updated information.

ci: electron-impact direct ionization rate coefficients [cm3/s] 
ea: electron-impact excitation autoionization rate coefficients [cm3/s] 
rr: radiative recombination rate coefficients [cm3/s] 
dr: dielectronic recombination rate coefficients [cm3/s] 
bb: bound-bound radiative loss rates per electron density per charge state[eV-cm3/s] 
bf: recombination radiative loss rates per electron density per charge state[eV-cm3/s] 
csd: charge state distribution at Ne=1[#/cm3] 
temp: electron temperature [eV] 

The ion information on the top refers to the initial ion of the process. 
Therefore, rate coefficients of recombination from neutral (0+) and ionization from bare nuclei are zero.
ci and rr rate coefficients are relativiely reliable, however, 
ea and dr rate coefficients should be taken as good within a factor of few. 
The consistency in ea and dr rate calculations minimizes uncertainties in charge state calculations.
For radiative loss rates, one should multiply it by electron density and charge state density.
Please note that the results of near-neutral ions are not accurate and can be lower by an order of magnitude. 
The radiative loss coefficients are set to 1E-70 if the charge fraction is lower than 1E-30. 

ci temp      Ar0+      Ar1+      Ar2+      Ar3+      Ar4+      Ar5+      Ar6+      Ar7+      Ar8+      Ar9+      Ar10+     Ar11+     Ar12+     Ar13+     Ar14+     Ar15+     Ar16+     Ar17+     
rr temp      Ar1+      Ar2+      Ar3+      Ar4+      Ar5+      Ar6+      Ar7+      Ar8+      Ar9+      Ar10+     Ar11+     Ar12+     Ar13+     Ar14+     Ar15+     Ar16+     Ar17+     Ar18+     
       0.5  3.589E-13 1.263E-12 2.777E-12 4.886E-12 7.572E-12 1.083E-11 1.994E-11 2.062E-11 3.265E-11 3.934E-11 4.639E-11 5.403E-11 6.225E-11 7.030E-11 1.339E-10 1.017E-10 1.921E-10 2.146E-10
       1.0  2.126E-13 7.896E-13 1.802E-12 3.249E-12 5.113E-12 7.395E-12 1.382E-11 1.539E-11 2.276E-11 2.794E-11 3.363E-11 3.984E-11 4.657E-11 5.370E-11 1.049E-10 8.232E-11 1.490E-10 1.693E-10
       1.5  1.529E-13 5.869E-13 1.374E-12 2.518E-12 4.016E-12 5.855E-12 1.108E-11 1.282E-11 1.834E-11 2.255E-11 2.719E-11 3.227E-11 3.776E-11 4.369E-11 8.903E-11 7.133E-11 1.273E-10 1.458E-10
       2.0  1.196E-13 4.704E-13 1.123E-12 2.087E-12 3.357E-12 4.928E-12 9.436E-12 1.117E-11 1.569E-11 1.933E-11 2.333E-11 2.772E-11 3.248E-11 3.760E-11 7.855E-11 6.352E-11 1.125E-10 1.301E-10
       5.0  5.415E-14 2.259E-13 5.695E-13 1.140E-12 1.882E-12 2.812E-12 5.506E-12 6.861E-12 9.307E-12 1.156E-11 1.406E-11 1.681E-11 1.981E-11 2.310E-11 5.035E-11 4.138E-11 7.389E-11 8.854E-11
       7.0  4.652E-14 1.824E-13 4.558E-13 9.394E-13 1.548E-12 2.312E-12 4.462E-12 5.636E-12 7.585E-12 9.471E-12 1.156E-11 1.388E-11 1.645E-11 1.933E-11 4.199E-11 3.454E-11 6.234E-11 7.586E-11
      10.0  4.899E-14 1.600E-13 3.784E-13 7.849E-13 1.277E-12 1.896E-12 3.542E-12 4.524E-12 6.060E-12 7.605E-12 9.323E-12 1.131E-11 1.353E-11 1.610E-11 3.451E-11 2.841E-11 5.203E-11 6.457E-11
      15.0  6.147E-14 1.536E-13 3.257E-13 6.517E-13 1.036E-12 1.519E-12 2.696E-12 3.476E-12 4.643E-12 5.869E-12 7.258E-12 8.978E-12 1.089E-11 1.314E-11 2.740E-11 2.261E-11 4.204E-11 5.389E-11
      23.0  7.699E-14 1.538E-13 2.872E-13 5.364E-13 8.273E-13 1.194E-12 1.998E-12 2.594E-12 3.469E-12 4.447E-12 5.563E-12 7.054E-12 8.685E-12 1.059E-11 2.129E-11 1.761E-11 3.239E-11 4.185E-11
